,Date,Strike Price,Closing Price
1056,2022-09-15,230,
1057,2022-09-15,240,
1058,2022-09-15,250,
1059,2022-09-15,260,
1060,2022-09-15,270,
1061,2022-09-15,280,
1062,2022-09-15,290,
1063,2022-09-15,300,
1064,2022-09-16,70,0.9
1065,2022-09-16,75,1.15
1066,2022-09-16,80,1.5
1067,2022-09-16,85,
1068,2022-09-16,90,2.5
1069,2022-09-16,95,2.95
1070,2022-09-16,100,3.65
1071,2022-09-16,105,
1072,2022-09-16,110,5.2
1073,2022-09-16,115,6.23
1074,2022-09-16,120,7.4
1075,2022-09-16,125,8.8
1076,2022-09-16,130,10.08
1077,2022-09-16,135,11.75
1078,2022-09-16,140,13.64
1079,2022-09-16,145,15.52
1080,2022-09-16,150,17.72
1081,2022-09-16,155,20.55
1082,2022-09-16,160,23.15
1083,2022-09-16,165,25.9
1084,2022-09-16,170,28.3
1085,2022-09-16,175,31.74
1086,2022-09-16,180,35.15
1087,2022-09-16,185,39.64
1088,2022-09-16,190,
1089,2022-09-16,195,
1090,2022-09-16,200,51.6
1091,2022-09-16,205,
1092,2022-09-16,210,
1093,2022-09-16,220,
1094,2022-09-16,230,
1095,2022-09-16,240,
1096,2022-09-16,250,
1097,2022-09-16,260,
1098,2022-09-16,270,
1099,2022-09-16,280,
1100,2022-09-16,290,
1101,2022-09-16,300,
1102,2022-09-17,70,
1103,2022-09-17,75,
1104,2022-09-17,80,
1105,2022-09-17,85,
1106,2022-09-17,90,
1107,2022-09-17,95,
1108,2022-09-17,100,
1109,2022-09-17,105,
1110,2022-09-17,110,
1111,2022-09-17,115,
1112,2022-09-17,120,
1113,2022-09-17,125,
1114,2022-09-17,130,
1115,2022-09-17,135,
1116,2022-09-17,140,
1117,2022-09-17,145,
1118,2022-09-17,150,
1119,2022-09-17,155,
1120,2022-09-17,160,
1121,2022-09-17,165,
1122,2022-09-17,170,
1123,2022-09-17,175,
1124,2022-09-17,180,
1125,2022-09-17,185,
1126,2022-09-17,190,
1127,2022-09-17,195,
1128,2022-09-17,200,
1129,2022-09-17,205,
1130,2022-09-17,210,
1131,2022-09-17,220,
1132,2022-09-17,230,
1133,2022-09-17,240,
1134,2022-09-17,250,
1135,2022-09-17,260,
1136,2022-09-17,270,
1137,2022-09-17,280,
1138,2022-09-17,290,
1139,2022-09-17,300,
1140,2022-09-18,70,
1141,2022-09-18,75,
1142,2022-09-18,80,
1143,2022-09-18,85,
1144,2022-09-18,90,
1145,2022-09-18,95,
1146,2022-09-18,100,
1147,2022-09-18,105,
1148,2022-09-18,110,
1149,2022-09-18,115,
1150,2022-09-18,120,
1151,2022-09-18,125,
1152,2022-09-18,130,
1153,2022-09-18,135,
1154,2022-09-18,140,
1155,2022-09-18,145,
1156,2022-09-18,150,
1157,2022-09-18,155,
1158,2022-09-18,160,
1159,2022-09-18,165,
1160,2022-09-18,170,
1161,2022-09-18,175,
1162,2022-09-18,180,
1163,2022-09-18,185,
1164,2022-09-18,190,
1165,2022-09-18,195,
1166,2022-09-18,200,
1167,2022-09-18,205,
1168,2022-09-18,210,
1169,2022-09-18,220,
1170,2022-09-18,230,
1171,2022-09-18,240,
1172,2022-09-18,250,
1173,2022-09-18,260,
1174,2022-09-18,270,
1175,2022-09-18,280,
1176,2022-09-18,290,
1177,2022-09-18,300,
1178,2022-09-19,70,0.9
1179,2022-09-19,75,
1180,2022-09-19,80,1.4
1181,2022-09-19,85,
1182,2022-09-19,90,2.15
1183,2022-09-19,95,2.69
1184,2022-09-19,100,3.45
1185,2022-09-19,105,4
1186,2022-09-19,110,5.5
1187,2022-09-19,115,5.8
1188,2022-09-19,120,6.48
1189,2022-09-19,125,8.12
1190,2022-09-19,130,8.9
1191,2022-09-19,135,11
1192,2022-09-19,140,12.5
1193,2022-09-19,145,15.25
1194,2022-09-19,150,16.75
1195,2022-09-19,155,18
1196,2022-09-19,160,21.05
1197,2022-09-19,165,23.15
1198,2022-09-19,170,26.6
1199,2022-09-19,175,
1200,2022-09-19,180,
1201,2022-09-19,185,
1202,2022-09-19,190,
1203,2022-09-19,195,
1204,2022-09-19,200,
1205,2022-09-19,205,
1206,2022-09-19,210,56.6
1207,2022-09-19,220,67.85
1208,2022-09-19,230,
1209,2022-09-19,240,
1210,2022-09-19,250,
1211,2022-09-19,260,
1212,2022-09-19,270,
1213,2022-09-19,280,
1214,2022-09-19,290,
1215,2022-09-19,300,
1216,2022-09-20,70,
1217,2022-09-20,75,
1218,2022-09-20,80,1.25
1219,2022-09-20,85,1.57
1220,2022-09-20,90,1.95
1221,2022-09-20,95,2.35
1222,2022-09-20,100,2.95
1223,2022-09-20,105,3.65
1224,2022-09-20,110,4.28
1225,2022-09-20,115,5.2
1226,2022-09-20,120,6.25
1227,2022-09-20,125,7.1
1228,2022-09-20,130,8.22
1229,2022-09-20,135,9.64
1230,2022-09-20,140,11.1
1231,2022-09-20,145,13.1
1232,2022-09-20,150,15.1
1233,2022-09-20,155,17.5
1234,2022-09-20,160,19.5
1235,2022-09-20,165,22.05
1236,2022-09-20,170,24.3
1237,2022-09-20,175,27.55
1238,2022-09-20,180,30.5
1239,2022-09-20,185,
1240,2022-09-20,190,
1241,2022-09-20,195,
1242,2022-09-20,200,
1243,2022-09-20,205,
1244,2022-09-20,210,54.65
1245,2022-09-20,220,
1246,2022-09-20,230,
1247,2022-09-20,240,
1248,2022-09-20,250,
1249,2022-09-20,260,
1250,2022-09-20,270,
1251,2022-09-20,280,
1252,2022-09-20,290,
1253,2022-09-20,300,
1254,2022-09-21,70,
1255,2022-09-21,75,
1256,2022-09-21,80,1.3
1257,2022-09-21,85,1.5
1258,2022-09-21,90,2.12
1259,2022-09-21,95,
1260,2022-09-21,100,2.91
1261,2022-09-21,105,3.55
1262,2022-09-21,110,4.1
1263,2022-09-21,115,5.14
1264,2022-09-21,120,6.57
1265,2022-09-21,125,7.2
1266,2022-09-21,130,8.72
1267,2022-09-21,135,10.6
1268,2022-09-21,140,
1269,2022-09-21,145,13.15
1270,2022-09-21,150,14.4
1271,2022-09-21,155,16.8
1272,2022-09-21,160,20.7
1273,2022-09-21,165,22.68
1274,2022-09-21,170,23.6
1275,2022-09-21,175,
1276,2022-09-21,180,
1277,2022-09-21,185,
1278,2022-09-21,190,
1279,2022-09-21,195,
1280,2022-09-21,200,
1281,2022-09-21,205,
1282,2022-09-21,210,53.4
1283,2022-09-21,220,
1284,2022-09-21,230,74.45
1285,2022-09-21,240,
1286,2022-09-21,250,
1287,2022-09-21,260,
1288,2022-09-21,270,
1289,2022-09-21,280,
1290,2022-09-21,290,
1291,2022-09-21,300,
1292,2022-09-22,70,0.85
1293,2022-09-22,75,1.1
1294,2022-09-22,80,
1295,2022-09-22,85,1.75
1296,2022-09-22,90,2.18
1297,2022-09-22,95,2.75
1298,2022-09-22,100,3.4
1299,2022-09-22,105,4.1
1300,2022-09-22,110,5.01
1301,2022-09-22,115,5.75
1302,2022-09-22,120,6.82
1303,2022-09-22,125,8.05
1304,2022-09-22,130,9.62
1305,2022-09-22,135,10.85
1306,2022-09-22,140,12.2
1307,2022-09-22,145,14.58
1308,2022-09-22,150,16.65
1309,2022-09-22,155,19.3
1310,2022-09-22,160,21.58
1311,2022-09-22,165,24.31
1312,2022-09-22,170,27.2
1313,2022-09-22,175,
1314,2022-09-22,180,34.35
1315,2022-09-22,185,
1316,2022-09-22,190,
1317,2022-09-22,195,45.65
1318,2022-09-22,200,49
1319,2022-09-22,205,53.9
1320,2022-09-22,210,
1321,2022-09-22,220,68.93
1322,2022-09-22,230,76.45
1323,2022-09-22,240,
1324,2022-09-22,250,
1325,2022-09-22,260,
1326,2022-09-22,270,
1327,2022-09-22,280,
1328,2022-09-22,290,
1329,2022-09-22,300,
1330,2022-09-23,70,0.88
1331,2022-09-23,75,1.16
1332,2022-09-23,80,1.5
1333,2022-09-23,85,1.9
1334,2022-09-23,90,2.39
1335,2022-09-23,95,
1336,2022-09-23,100,3.5
1337,2022-09-23,105,4.4
1338,2022-09-23,110,5
1339,2022-09-23,115,6.15
1340,2022-09-23,120,7.15
1341,2022-09-23,125,8.43
1342,2022-09-23,130,9.83
1343,2022-09-23,135,11.45
1344,2022-09-23,140,13.19
1345,2022-09-23,145,15.18
1346,2022-09-23,150,17.34
1347,2022-09-23,155,19.7
1348,2022-09-23,160,22.59
1349,2022-09-23,165,25.35
1350,2022-09-23,170,28.5
1351,2022-09-23,175,31.9
1352,2022-09-23,180,36.02
1353,2022-09-23,185,38.95
1354,2022-09-23,190,43.04
1355,2022-09-23,195,48.32
1356,2022-09-23,200,51.13
1357,2022-09-23,205,55.75
1358,2022-09-23,210,60.24
1359,2022-09-23,220,69.73
1360,2022-09-23,230,79.76
1361,2022-09-23,240,89.75
1362,2022-09-23,250,
1363,2022-09-23,260,
1364,2022-09-23,270,
1365,2022-09-23,280,
1366,2022-09-23,290,
1367,2022-09-23,300,150.84
1368,2022-09-24,70,
1369,2022-09-24,75,
1370,2022-09-24,80,
1371,2022-09-24,85,
1372,2022-09-24,90,
1373,2022-09-24,95,
1374,2022-09-24,100,
1375,2022-09-24,105,
1376,2022-09-24,110,
1377,2022-09-24,115,
1378,2022-09-24,120,
1379,2022-09-24,125,
1380,2022-09-24,130,
1381,2022-09-24,135,
1382,2022-09-24,140,
1383,2022-09-24,145,
1384,2022-09-24,150,
1385,2022-09-24,155,
1386,2022-09-24,160,
1387,2022-09-24,165,
1388,2022-09-24,170,
1389,2022-09-24,175,
1390,2022-09-24,180,
1391,2022-09-24,185,
1392,2022-09-24,190,
1393,2022-09-24,195,
1394,2022-09-24,200,
1395,2022-09-24,205,
1396,2022-09-24,210,
1397,2022-09-24,220,
1398,2022-09-24,230,
1399,2022-09-24,240,
1400,2022-09-24,250,
1401,2022-09-24,260,
1402,2022-09-24,270,
1403,2022-09-24,280,
1404,2022-09-24,290,
1405,2022-09-24,300,
1406,2022-09-25,70,
1407,2022-09-25,75,
1408,2022-09-25,80,
1409,2022-09-25,85,
1410,2022-09-25,90,
1411,2022-09-25,95,
1412,2022-09-25,100,
1413,2022-09-25,105,
1414,2022-09-25,110,
1415,2022-09-25,115,
1416,2022-09-25,120,
1417,2022-09-25,125,
1418,2022-09-25,130,
1419,2022-09-25,135,
1420,2022-09-25,140,
1421,2022-09-25,145,
1422,2022-09-25,150,
1423,2022-09-25,155,
1424,2022-09-25,160,
1425,2022-09-25,165,
1426,2022-09-25,170,
1427,2022-09-25,175,
1428,2022-09-25,180,
1429,2022-09-25,185,
1430,2022-09-25,190,
1431,2022-09-25,195,
1432,2022-09-25,200,
1433,2022-09-25,205,
1434,2022-09-25,210,
1435,2022-09-25,220,
1436,2022-09-25,230,
1437,2022-09-25,240,
1438,2022-09-25,250,
1439,2022-09-25,260,
1440,2022-09-25,270,
1441,2022-09-25,280,
1442,2022-09-25,290,
1443,2022-09-25,300,
1444,2022-09-26,70,0.81
1445,2022-09-26,75,
1446,2022-09-26,80,1.34
1447,2022-09-26,85,1.7
1448,2022-09-26,90,
1449,2022-09-26,95,
1450,2022-09-26,100,3.5
1451,2022-09-26,105,4.05
1452,2022-09-26,110,4.95
1453,2022-09-26,115,5.95
1454,2022-09-26,120,7.14
1455,2022-09-26,125,8.39
1456,2022-09-26,130,9.91
1457,2022-09-26,135,11.47
1458,2022-09-26,140,13.16
1459,2022-09-26,145,14.8
1460,2022-09-26,150,17
1461,2022-09-26,155,19.3
1462,2022-09-26,160,22.05
1463,2022-09-26,165,23.82
1464,2022-09-26,170,27.9
1465,2022-09-26,175,31.19
1466,2022-09-26,180,35.25
1467,2022-09-26,185,38.65
1468,2022-09-26,190,42.03
1469,2022-09-26,195,45.82
1470,2022-09-26,200,50.69
1471,2022-09-26,205,54.52
1472,2022-09-26,210,59.49
1473,2022-09-26,220,68.55
1474,2022-09-26,230,78.34
1475,2022-09-26,240,88.62
1476,2022-09-26,250,98.3
1477,2022-09-26,260,108.53
1478,2022-09-26,270,118.39
1479,2022-09-26,280,128.94
1480,2022-09-26,290,138.47
1481,2022-09-26,300,148.37
1482,2022-09-27,70,0.8
1483,2022-09-27,75,
1484,2022-09-27,80,
1485,2022-09-27,85,1.85
1486,2022-09-27,90,2.41
1487,2022-09-27,95,
1488,2022-09-27,100,3.49
1489,2022-09-27,105,4.25
1490,2022-09-27,110,5.05
1491,2022-09-27,115,5.95
1492,2022-09-27,120,7.15
1493,2022-09-27,125,8.55
1494,2022-09-27,130,10.05
1495,2022-09-27,135,11.4
1496,2022-09-27,140,12.95
1497,2022-09-27,145,15.2
1498,2022-09-27,150,17.25
1499,2022-09-27,155,19.4
1500,2022-09-27,160,22.15
1501,2022-09-27,165,25.15
1502,2022-09-27,170,28.15
1503,2022-09-27,175,31.3
1504,2022-09-27,180,34.91
1505,2022-09-27,185,
1506,2022-09-27,190,40.08
1507,2022-09-27,195,46.45
1508,2022-09-27,200,49.97
1509,2022-09-27,205,54.49
1510,2022-09-27,210,58.72
1511,2022-09-27,220,67.9
1512,2022-09-27,230,
1513,2022-09-27,240,
1514,2022-09-27,250,
1515,2022-09-27,260,
1516,2022-09-27,270,
1517,2022-09-27,280,127.88
1518,2022-09-27,290,
1519,2022-09-27,300,
1520,2022-09-28,70,0.93
1521,2022-09-28,75,1.25
1522,2022-09-28,80,1.59
1523,2022-09-28,85,2.08
1524,2022-09-28,90,2.63
1525,2022-09-28,95,3.22
1526,2022-09-28,100,3.6
1527,2022-09-28,105,4.65
1528,2022-09-28,110,5.6
1529,2022-09-28,115,6.6
1530,2022-09-28,120,7.45
1531,2022-09-28,125,9.15
1532,2022-09-28,130,10.2
1533,2022-09-28,135,12.55
1534,2022-09-28,140,14.4
1535,2022-09-28,145,15.37
1536,2022-09-28,150,18.6
1537,2022-09-28,155,19.85
1538,2022-09-28,160,23.35
1539,2022-09-28,165,27.47
1540,2022-09-28,170,29.9
1541,2022-09-28,175,34.34
1542,2022-09-28,180,37.55
1543,2022-09-28,185,41.18
1544,2022-09-28,190,45.7
1545,2022-09-28,195,49.05
1546,2022-09-28,200,54.72
1547,2022-09-28,205,58.83
1548,2022-09-28,210,64
1549,2022-09-28,220,
1550,2022-09-28,230,80.65
1551,2022-09-28,240,
1552,2022-09-28,250,
1553,2022-09-28,260,112.81
1554,2022-09-28,270,
1555,2022-09-28,280,
1556,2022-09-28,290,142.82
1557,2022-09-28,300,152.84
1558,2022-09-29,70,1.24
1559,2022-09-29,75,1.54
1560,2022-09-29,80,2.03
1561,2022-09-29,85,2.56
1562,2022-09-29,90,2.98
1563,2022-09-29,95,3.7
1564,2022-09-29,100,4.65
1565,2022-09-29,105,5.26
1566,2022-09-29,110,6.62
1567,2022-09-29,115,8
1568,2022-09-29,120,9.15
1569,2022-09-29,125,10.7
1570,2022-09-29,130,12.4
1571,2022-09-29,135,14.37
1572,2022-09-29,140,16.55
1573,2022-09-29,145,18.7
1574,2022-09-29,150,21.2
1575,2022-09-29,155,24.2
1576,2022-09-29,160,26.62
1577,2022-09-29,165,29.25
1578,2022-09-29,170,33.93
1579,2022-09-29,175,37.3
1580,2022-09-29,180,40.82
1581,2022-09-29,185,44.75
1582,2022-09-29,190,50.45
1583,2022-09-29,195,54.16
1584,2022-09-29,200,58.41
1585,2022-09-29,205,62.95
1586,2022-09-29,210,67.23
1587,2022-09-29,220,77.36
1588,2022-09-29,230,86.73
1589,2022-09-29,240,96.94
1590,2022-09-29,250,106.85
1591,2022-09-29,260,
1592,2022-09-29,270,128.77
1593,2022-09-29,280,136.85
1594,2022-09-29,290,148.8
1595,2022-09-29,300,158.78
1596,2022-09-30,70,1.26
1597,2022-09-30,75,1.46
1598,2022-09-30,80,1.81
1599,2022-09-30,85,2.41
1600,2022-09-30,90,3.25
1601,2022-09-30,95,4.1
1602,2022-09-30,100,5
1603,2022-09-30,105,6
1604,2022-09-30,110,6.89
1605,2022-09-30,115,7.3
1606,2022-09-30,120,9.6
1607,2022-09-30,125,11.01
1608,2022-09-30,130,13
1609,2022-09-30,135,14.76
1610,2022-09-30,140,17.93
1611,2022-09-30,145,20.5
1612,2022-09-30,150,23
1613,2022-09-30,155,25.65
1614,2022-09-30,160,28.85
1615,2022-09-30,165,31.25
1616,2022-09-30,170,35.39
1617,2022-09-30,175,39.88
1618,2022-09-30,180,43.88
1619,2022-09-30,185,47.27
1620,2022-09-30,190,51.21
1621,2022-09-30,195,55.28
1622,2022-09-30,200,60.63
1623,2022-09-30,205,63.72
1624,2022-09-30,210,67.15
1625,2022-09-30,220,
1626,2022-09-30,230,
1627,2022-09-30,240,
1628,2022-09-30,250,
1629,2022-09-30,260,
1630,2022-09-30,270,
1631,2022-09-30,280,136.97
1632,2022-09-30,290,149.4
1633,2022-09-30,300,160.08
1634,2022-10-01,70,
1635,2022-10-01,75,
1636,2022-10-01,80,
1637,2022-10-01,85,
1638,2022-10-01,90,
1639,2022-10-01,95,
1640,2022-10-01,100,
1641,2022-10-01,105,
1642,2022-10-01,110,
1643,2022-10-01,115,
1644,2022-10-01,120,
1645,2022-10-01,125,
1646,2022-10-01,130,
1647,2022-10-01,135,
1648,2022-10-01,140,
1649,2022-10-01,145,
1650,2022-10-01,150,
1651,2022-10-01,155,
1652,2022-10-01,160,
1653,2022-10-01,165,
1654,2022-10-01,170,
1655,2022-10-01,175,
1656,2022-10-01,180,
1657,2022-10-01,185,
1658,2022-10-01,190,
1659,2022-10-01,195,
1660,2022-10-01,200,
1661,2022-10-01,205,
1662,2022-10-01,210,
1663,2022-10-01,220,
1664,2022-10-01,230,
1665,2022-10-01,240,
1666,2022-10-01,250,
1667,2022-10-01,260,
1668,2022-10-01,270,
1669,2022-10-01,280,
1670,2022-10-01,290,
1671,2022-10-01,300,
1672,2022-10-02,70,
1673,2022-10-02,75,
1674,2022-10-02,80,
1675,2022-10-02,85,
1676,2022-10-02,90,
1677,2022-10-02,95,
1678,2022-10-02,100,
1679,2022-10-02,105,
1680,2022-10-02,110,
1681,2022-10-02,115,
1682,2022-10-02,120,
1683,2022-10-02,125,
1684,2022-10-02,130,
1685,2022-10-02,135,
1686,2022-10-02,140,
1687,2022-10-02,145,
1688,2022-10-02,150,
1689,2022-10-02,155,
1690,2022-10-02,160,
1691,2022-10-02,165,
1692,2022-10-02,170,
1693,2022-10-02,175,
1694,2022-10-02,180,
1695,2022-10-02,185,
1696,2022-10-02,190,
1697,2022-10-02,195,
1698,2022-10-02,200,
1699,2022-10-02,205,
1700,2022-10-02,210,
1701,2022-10-02,220,
1702,2022-10-02,230,
1703,2022-10-02,240,
1704,2022-10-02,250,
1705,2022-10-02,260,
1706,2022-10-02,270,
1707,2022-10-02,280,
1708,2022-10-02,290,
1709,2022-10-02,300,
1710,2022-10-03,70,1.08
1711,2022-10-03,75,1.47
1712,2022-10-03,80,1.86
1713,2022-10-03,85,
1714,2022-10-03,90,2.93
1715,2022-10-03,95,3.5
1716,2022-10-03,100,4.2
1717,2022-10-03,105,5.1
1718,2022-10-03,110,6.03
1719,2022-10-03,115,7.41
1720,2022-10-03,120,8.56
1721,2022-10-03,125,9.95
1722,2022-10-03,130,11.8
1723,2022-10-03,135,13.5
1724,2022-10-03,140,15.65
1725,2022-10-03,145,18.2
1726,2022-10-03,150,20.6
1727,2022-10-03,155,23.3
1728,2022-10-03,160,26.42
1729,2022-10-03,165,30
1730,2022-10-03,170,33.4
1731,2022-10-03,175,36.5
1732,2022-10-03,180,41.72
1733,2022-10-03,185,
1734,2022-10-03,190,52.2
1735,2022-10-03,195,53.94
1736,2022-10-03,200,59.09
1737,2022-10-03,205,64.26
1738,2022-10-03,210,67.2
1739,2022-10-03,220,
1740,2022-10-03,230,
1741,2022-10-03,240,
1742,2022-10-03,250,
1743,2022-10-03,260,
1744,2022-10-03,270,
1745,2022-10-03,280,
1746,2022-10-03,290,
1747,2022-10-03,300,158.59
1748,2022-10-04,70,0.97
1749,2022-10-04,75,1.24
1750,2022-10-04,80,1.52
1751,2022-10-04,85,2.05
1752,2022-10-04,90,2.53
1753,2022-10-04,95,3.02
1754,2022-10-04,100,3.85
1755,2022-10-04,105,4.54
1756,2022-10-04,110,5.59
1757,2022-10-04,115,6.54
1758,2022-10-04,120,7.75
1759,2022-10-04,125,9
1760,2022-10-04,130,10.6
1761,2022-10-04,135,12.3
1762,2022-10-04,140,14.6
1763,2022-10-04,145,17
1764,2022-10-04,150,19.5
1765,2022-10-04,155,21.6
1766,2022-10-04,160,25.1
1767,2022-10-04,165,27.94
1768,2022-10-04,170,31.2
1769,2022-10-04,175,
1770,2022-10-04,180,
1771,2022-10-04,185,
1772,2022-10-04,190,
1773,2022-10-04,195,50.9
1774,2022-10-04,200,55.05
1775,2022-10-04,205,
1776,2022-10-04,210,64.2
1777,2022-10-04,220,
1778,2022-10-04,230,
1779,2022-10-04,240,
1780,2022-10-04,250,
1781,2022-10-04,260,
1782,2022-10-04,270,
1783,2022-10-04,280,
1784,2022-10-04,290,
1785,2022-10-04,300,154.33
1786,2022-10-05,70,0.95
1787,2022-10-05,75,
1788,2022-10-05,80,1.6
1789,2022-10-05,85,2.04
1790,2022-10-05,90,
1791,2022-10-05,95,2.96
1792,2022-10-05,100,3.65
1793,2022-10-05,105,
1794,2022-10-05,110,5.6
1795,2022-10-05,115,6.95
1796,2022-10-05,120,8.37
1797,2022-10-05,125,9.1
1798,2022-10-05,130,10.55
1799,2022-10-05,135,12.25
1800,2022-10-05,140,14.01
1801,2022-10-05,145,16.5
1802,2022-10-05,150,19.15
1803,2022-10-05,155,22.5
1804,2022-10-05,160,24.11
1805,2022-10-05,165,28.52
1806,2022-10-05,170,30.5
1807,2022-10-05,175,33.26
1808,2022-10-05,180,
1809,2022-10-05,185,41.66
1810,2022-10-05,190,47.74
1811,2022-10-05,195,49.47
1812,2022-10-05,200,56.63
1813,2022-10-05,205,
1814,2022-10-05,210,
1815,2022-10-05,220,72.85
1816,2022-10-05,230,
1817,2022-10-05,240,
1818,2022-10-05,250,
1819,2022-10-05,260,
1820,2022-10-05,270,
1821,2022-10-05,280,
1822,2022-10-05,290,146.13
1823,2022-10-05,300,156.06
1824,2022-10-06,70,1.04
1825,2022-10-06,75,
1826,2022-10-06,80,
1827,2022-10-06,85,
1828,2022-10-06,90,2.41
1829,2022-10-06,95,3.14
1830,2022-10-06,100,3.94
1831,2022-10-06,105,
1832,2022-10-06,110,5.65
1833,2022-10-06,115,6.55
1834,2022-10-06,120,7.85
1835,2022-10-06,125,9.3
1836,2022-10-06,130,10.6
1837,2022-10-06,135,12.58
1838,2022-10-06,140,14.4
1839,2022-10-06,145,16.9
1840,2022-10-06,150,18.85
1841,2022-10-06,155,21.3
1842,2022-10-06,160,24.2
1843,2022-10-06,165,
1844,2022-10-06,170,30.52
1845,2022-10-06,175,
1846,2022-10-06,180,
1847,2022-10-06,185,
1848,2022-10-06,190,46.27
1849,2022-10-06,195,
1850,2022-10-06,200,54.95
1851,2022-10-06,205,
1852,2022-10-06,210,63.5
1853,2022-10-06,220,
1854,2022-10-06,230,
1855,2022-10-06,240,
1856,2022-10-06,250,
1857,2022-10-06,260,
1858,2022-10-06,270,
1859,2022-10-06,280,
1860,2022-10-06,290,144.25
1861,2022-10-06,300,154.02
1862,2022-10-07,70,1.19
1863,2022-10-07,75,1.57
1864,2022-10-07,80,2
1865,2022-10-07,85,2.34
1866,2022-10-07,90,3
1867,2022-10-07,95,3.67
1868,2022-10-07,100,4.6
1869,2022-10-07,105,5.5
1870,2022-10-07,110,6.5
1871,2022-10-07,115,7.44
1872,2022-10-07,120,9.25
1873,2022-10-07,125,10.8
1874,2022-10-07,130,12.6
1875,2022-10-07,135,14.45
1876,2022-10-07,140,16.78
1877,2022-10-07,145,19.1
1878,2022-10-07,150,21.45
1879,2022-10-07,155,24.72
1880,2022-10-07,160,
1881,2022-10-07,165,31.08
1882,2022-10-07,170,34.63
1883,2022-10-07,175,38.45
1884,2022-10-07,180,42.81
1885,2022-10-07,185,46.53
1886,2022-10-07,190,51.17
1887,2022-10-07,195,54.31
1888,2022-10-07,200,59.44
1889,2022-10-07,205,64.25
1890,2022-10-07,210,
1891,2022-10-07,220,
1892,2022-10-07,230,
1893,2022-10-07,240,
1894,2022-10-07,250,
1895,2022-10-07,260,118.47
1896,2022-10-07,270,
1897,2022-10-07,280,
1898,2022-10-07,290,148.97
1899,2022-10-07,300,158.91
1900,2022-10-08,70,
1901,2022-10-08,75,
1902,2022-10-08,80,
1903,2022-10-08,85,
1904,2022-10-08,90,
1905,2022-10-08,95,
1906,2022-10-08,100,
1907,2022-10-08,105,
1908,2022-10-08,110,
1909,2022-10-08,115,
1910,2022-10-08,120,
1911,2022-10-08,125,
1912,2022-10-08,130,
1913,2022-10-08,135,
1914,2022-10-08,140,
1915,2022-10-08,145,
1916,2022-10-08,150,
1917,2022-10-08,155,
1918,2022-10-08,160,
1919,2022-10-08,165,
1920,2022-10-08,170,
1921,2022-10-08,175,
1922,2022-10-08,180,
1923,2022-10-08,185,
1924,2022-10-08,190,
1925,2022-10-08,195,
1926,2022-10-08,200,
1927,2022-10-08,205,
1928,2022-10-08,210,
1929,2022-10-08,220,
1930,2022-10-08,230,
1931,2022-10-08,240,
1932,2022-10-08,250,
1933,2022-10-08,260,
1934,2022-10-08,270,
1935,2022-10-08,280,
1936,2022-10-08,290,
1937,2022-10-08,300,
1938,2022-10-09,70,
1939,2022-10-09,75,
1940,2022-10-09,80,
1941,2022-10-09,85,
1942,2022-10-09,90,
1943,2022-10-09,95,
1944,2022-10-09,100,
1945,2022-10-09,105,
1946,2022-10-09,110,
1947,2022-10-09,115,
1948,2022-10-09,120,
1949,2022-10-09,125,
1950,2022-10-09,130,
1951,2022-10-09,135,
1952,2022-10-09,140,
1953,2022-10-09,145,
1954,2022-10-09,150,
1955,2022-10-09,155,
1956,2022-10-09,160,
1957,2022-10-09,165,
1958,2022-10-09,170,
1959,2022-10-09,175,
1960,2022-10-09,180,
1961,2022-10-09,185,
1962,2022-10-09,190,
1963,2022-10-09,195,
1964,2022-10-09,200,
1965,2022-10-09,205,
1966,2022-10-09,210,
1967,2022-10-09,220,
1968,2022-10-09,230,
1969,2022-10-09,240,
1970,2022-10-09,250,
1971,2022-10-09,260,
1972,2022-10-09,270,
1973,2022-10-09,280,
1974,2022-10-09,290,
1975,2022-10-09,300,
1976,2022-10-10,70,1.22
1977,2022-10-10,75,1.5
1978,2022-10-10,80,1.97
1979,2022-10-10,85,
1980,2022-10-10,90,2.98
1981,2022-10-10,95,3.65
1982,2022-10-10,100,4.55
1983,2022-10-10,105,5.61
1984,2022-10-10,110,6.8
1985,2022-10-10,115,7.7
1986,2022-10-10,120,9.25
1987,2022-10-10,125,10.62
1988,2022-10-10,130,12.2
1989,2022-10-10,135,14.28
1990,2022-10-10,140,16.3
1991,2022-10-10,145,18.85
1992,2022-10-10,150,21.75
1993,2022-10-10,155,24.3
1994,2022-10-10,160,27.5
1995,2022-10-10,165,30.75
1996,2022-10-10,170,34.63
1997,2022-10-10,175,
1998,2022-10-10,180,
1999,2022-10-10,185,45.45
2000,2022-10-10,190,50.85
2001,2022-10-10,195,55.75
2002,2022-10-10,200,60.65
2003,2022-10-10,205,
2004,2022-10-10,210,
2005,2022-10-10,220,
2006,2022-10-10,230,
2007,2022-10-10,240,
2008,2022-10-10,250,
2009,2022-10-10,260,
2010,2022-10-10,270,
2011,2022-10-10,280,
2012,2022-10-10,290,
2013,2022-10-10,300,160.1
2014,2022-10-11,70,1.27
2015,2022-10-11,75,
2016,2022-10-11,80,
2017,2022-10-11,85,2.64
2018,2022-10-11,90,3.2
2019,2022-10-11,95,
2020,2022-10-11,100,4.95
2021,2022-10-11,105,5.6
2022,2022-10-11,110,6.8
2023,2022-10-11,115,8.26
2024,2022-10-11,120,9.74
